date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
0.013451,6.0,0.787234,0.085235,0.612318,0.003467,0.422915,0.414912,0.0
0.013451,6.0,0.808511,0.078029,0.587771,0.003467,0.422915,0.414912,0.0
0.013451,6.0,0.829787,0.085235,0.571705,0.003467,0.422915,0.414912,0.0
0.013451,6.0,0.851064,0.077099,0.535704,0.003467,0.422915,0.414912,0.0
0.013451,6.0,0.87234,0.074817,0.525736,0.003467,0.422915,0.414912,0.0
0.013451,6.0,0.893617,0.071905,0.481851,0.003467,0.422915,0.414912,0.0
0.013451,6.0,0.914894,0.068272,0.430527,0.003467,0.422915,0.414912,1.0
0.013451,6.0,0.93617,0.071905,0.443618,0.003467,0.422915,0.414912,0.0
0.013451,6.0,0.957447,0.068272,0.431419,0.003467,0.422915,0.414912,1.0
0.013451,6.0,0.978723,0.068272,0.435733,0.003467,0.422915,0.414912,1.0
0.013451,6.0,1.0,0.051249,0.406575,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.0,0.041401,0.397054,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.021277,0.041401,0.360458,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.042553,0.041401,0.345284,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.06383,0.041401,0.300655,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.085106,0.041401,0.264653,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.106383,0.041401,0.233859,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.12766,0.051249,0.205445,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.148936,0.040651,0.181494,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.170213,0.057464,0.175245,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.191489,0.070283,0.181047,0.003467,0.422915,0.414912,0.0
0.013495,0.0,0.212766,0.072295,0.219875,0.003467,0.422915,0.414912,0.0
0.013495,0.0,0.234043,0.07836,0.275364,0.003467,0.422915,0.414912,0.0
0.013495,0.0,0.255319,0.119461,0.397798,0.003467,0.422915,0.414912,0.0
0.013495,0.0,0.276596,0.134142,0.520232,0.003467,0.422915,0.414912,0.0
0.013495,0.0,0.297872,0.106341,0.547902,0.003467,0.422915,0.414912,0.0
0.013495,0.0,0.319149,0.106461,0.616037,0.003467,0.422915,0.414912,0.0
0.013495,0.0,0.340426,0.088267,0.637162,0.003467,0.422915,0.414912,0.0
0.013495,0.0,0.361702,0.057464,0.623178,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.382979,0.051759,0.650699,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.404255,0.051759,0.656947,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.425532,0.057464,0.63136,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.446809,0.051759,0.591937,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.468085,0.041431,0.563374,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.489362,0.051759,0.551324,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.510638,0.041431,0.540464,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.531915,0.057464,0.527968,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.553191,0.041431,0.520381,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.574468,0.051759,0.503422,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.595745,0.051759,0.494347,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.617021,0.041431,0.475156,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.638298,0.041431,0.463701,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.659574,0.041131,0.466974,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.680851,0.057464,0.480661,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.702128,0.051759,0.501488,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.723404,0.051789,0.540762,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.744681,0.051759,0.647426,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.765957,0.057464,0.686849,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.787234,0.051759,0.668997,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.808511,0.041431,0.636566,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.829787,0.041431,0.610979,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.851064,0.051759,0.591342,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.87234,0.057464,0.570068,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.893617,0.051759,0.531538,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.914894,0.045094,0.476644,0.003467,0.422915,0.414912,1.0
0.013495,0.0,0.93617,0.074817,0.513538,0.003467,0.422915,0.414912,0.0
0.013495,0.0,0.957447,0.088267,0.519935,0.003467,0.422915,0.414912,0.0
0.013495,0.0,0.978723,0.088267,0.526034,0.003467,0.422915,0.414912,0.0
0.013495,0.0,1.0,0.090939,0.526034,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.0,0.090939,0.530199,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.021277,0.098925,0.510414,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.042553,0.095473,0.491372,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.06383,0.098925,0.426659,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.085106,0.057464,0.368343,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.106383,0.072295,0.317465,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.12766,0.060496,0.269414,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.148936,0.067491,0.237727,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.170213,0.051699,0.219875,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.191489,0.051699,0.211395,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.212766,0.059445,0.239512,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.234043,0.10511,0.288158,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.255319,0.119581,0.400476,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.276596,0.133812,0.52172,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.297872,0.11787,0.538381,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.319149,0.106341,0.605772,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.340426,0.087697,0.605177,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.361702,0.062988,0.582416,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.382979,0.119491,0.605177,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.404255,0.119491,0.610533,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.425532,0.087697,0.584201,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.446809,0.11898,0.55177,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.468085,0.119491,0.528563,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.489362,0.087697,0.514281,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.510638,0.103549,0.506843,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.531915,0.087697,0.49033,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.553191,0.103549,0.485421,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.574468,0.087066,0.473817,0.003467,0.422915,0.414912,0.0
0.013539,1.0,0.595745,0.075117,0.463106,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.617021,0.051699,0.452841,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.638298,0.041431,0.450164,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.659574,0.051699,0.45418,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.680851,0.051699,0.463106,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.702128,0.050889,0.477239,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.723404,0.041431,0.526034,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.744681,0.046085,0.620054,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.765957,0.043203,0.649509,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.787234,0.041431,0.634484,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.808511,0.041431,0.600863,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.829787,0.041431,0.57349,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.851064,0.045094,0.559506,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.87234,0.041431,0.537043,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.893617,0.041431,0.494049,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.914894,0.041431,0.454032,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.93617,0.051699,0.492115,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.957447,0.041431,0.495091,0.003467,0.422915,0.414912,1.0
0.013539,1.0,0.978723,0.051699,0.510711,0.003467,0.422915,0.414912,1.0
0.013539,1.0,1.0,0.051699,0.513686,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.0,0.074427,0.517852,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.021277,0.074427,0.494644,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.042553,0.056293,0.473073,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.06383,0.051699,0.413865,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.085106,0.041431,0.355549,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.106383,0.041131,0.30958,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.12766,0.041131,0.265992,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.148936,0.043503,0.233859,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.170213,0.041431,0.213478,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.191489,0.051819,0.205296,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.212766,0.041431,0.23609,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.234043,0.067491,0.286522,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.255319,0.074216,0.396459,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.276596,0.074216,0.51443,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.297872,0.057764,0.524695,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.319149,0.041431,0.590896,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.340426,0.041431,0.590301,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.361702,0.041431,0.567688,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.382979,0.045545,0.594615,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.404255,0.106431,0.596995,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.425532,0.088327,0.576168,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.446809,0.088327,0.555192,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.468085,0.088327,0.534216,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.489362,0.088327,0.529158,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.510638,0.074216,0.512348,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.531915,0.088327,0.496727,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.553191,0.088327,0.495388,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.574468,0.088327,0.493008,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.595745,0.088327,0.480661,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.617021,0.086466,0.465338,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.638298,0.088327,0.454775,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.659574,0.088327,0.457899,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.680851,0.088327,0.466825,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.702128,0.074727,0.477983,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.723404,0.077129,0.504612,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.744681,0.074216,0.585094,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.765957,0.074216,0.609045,0.003467,0.422915,0.414912,0.0
0.013583,2.0,0.787234,0.045094,0.587325,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.808511,0.041431,0.54939,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.829787,0.041431,0.52291,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.851064,0.051819,0.506248,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.87234,0.041431,0.47709,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.893617,0.041431,0.438114,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.914894,0.041431,0.389021,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.93617,0.0526,0.436924,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.957447,0.051819,0.461172,0.003467,0.422915,0.414912,1.0
0.013583,2.0,0.978723,0.073316,0.489586,0.003467,0.422915,0.414912,0.0
0.013583,2.0,1.0,0.089318,0.496727,0.003467,0.422915,0.414912,0.0
0.013628,3.0,0.0,0.108833,0.500893,0.003467,0.422915,0.414912,0.0
0.013628,3.0,0.021277,0.108833,0.481404,0.003467,0.422915,0.414912,0.0
0.013628,3.0,0.042553,0.088327,0.453436,0.003467,0.422915,0.414912,0.0
0.013628,3.0,0.06383,0.051819,0.393335,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.085106,0.051819,0.329069,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.106383,0.041131,0.288753,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.12766,0.041131,0.240702,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.148936,0.041131,0.207528,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.170213,0.042602,0.190122,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.191489,0.042602,0.184469,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.212766,0.042602,0.208123,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.234043,0.042602,0.261083,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.255319,0.067581,0.363731,0.003467,0.422915,0.414912,0.0
0.013628,3.0,0.276596,0.043503,0.464445,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.297872,0.041131,0.471883,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.319149,0.041131,0.523802,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.340426,0.041431,0.548349,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.361702,0.041431,0.548646,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.382979,0.045094,0.582267,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.404255,0.041431,0.594466,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.425532,0.041431,0.581077,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.446809,0.041251,0.565457,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.468085,0.042032,0.546712,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.489362,0.042602,0.539274,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.510638,0.042602,0.531985,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.531915,0.043503,0.521571,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.553191,0.043503,0.519637,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.574468,0.067581,0.509223,0.003467,0.422915,0.414912,0.0
0.013628,3.0,0.595745,0.067581,0.499702,0.003467,0.422915,0.414912,0.0
0.013628,3.0,0.617021,0.043503,0.484082,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.638298,0.043503,0.46266,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.659574,0.043503,0.461619,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.680851,0.043503,0.475602,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.702128,0.074216,0.498364,0.003467,0.422915,0.414912,0.0
0.013628,3.0,0.723404,0.067581,0.538233,0.003467,0.422915,0.414912,0.0
0.013628,3.0,0.744681,0.074667,0.622434,0.003467,0.422915,0.414912,0.0
0.013628,3.0,0.765957,0.045094,0.648468,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.787234,0.045094,0.632252,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.808511,0.041431,0.593722,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.829787,0.041431,0.565605,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.851064,0.041431,0.553258,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.87234,0.041431,0.526778,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.893617,0.041131,0.481851,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.914894,0.041431,0.430973,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.93617,0.045755,0.476198,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.957447,0.042602,0.490033,0.003467,0.422915,0.414912,1.0
0.013628,3.0,0.978723,0.045094,0.508033,0.003467,0.422915,0.414912,1.0
0.013628,3.0,1.0,0.045755,0.50967,0.003467,0.422915,0.414912,1.0
0.013672,4.0,0.0,0.045755,0.509223,0.003467,0.422915,0.414912,1.0
0.013672,4.0,0.021277,0.043503,0.4759,0.003467,0.422915,0.414912,1.0
0.013672,4.0,0.042553,0.043503,0.454924,0.003467,0.422915,0.414912,1.0
0.013672,4.0,0.06383,0.043503,0.404195,0.003467,0.422915,0.414912,1.0
0.013672,4.0,0.085106,0.041131,0.340077,0.003467,0.422915,0.414912,1.0
0.013672,4.0,0.106383,0.042602,0.299316,0.003467,0.422915,0.414912,1.0
0.013672,4.0,0.12766,0.042602,0.252306,0.003467,0.422915,0.414912,1.0
