date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
0.001062,4.0,0.553191,0.043983,0.468313,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.574468,0.043983,0.458941,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.595745,0.043983,0.44704,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.617021,0.043833,0.433799,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.638298,0.043833,0.429932,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.659574,0.043833,0.432609,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.680851,0.043833,0.444659,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.702128,0.044013,0.488843,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.723404,0.049598,0.570663,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.744681,0.044134,0.642071,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.765957,0.044043,0.631657,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.787234,0.043983,0.606665,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.808511,0.043983,0.573639,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.829787,0.043833,0.543588,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.851064,0.043983,0.5241,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.87234,0.043833,0.505356,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.893617,0.043833,0.461916,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.914894,0.043683,0.417435,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.93617,0.043983,0.465784,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.957447,0.044134,0.480958,0.003467,0.422915,0.414912,1.0
0.001062,4.0,0.978723,0.044134,0.494496,0.003467,0.422915,0.414912,1.0
0.001062,4.0,1.0,0.043983,0.488396,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.0,0.044134,0.486909,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.021277,0.044134,0.464296,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.042553,0.044134,0.430824,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.06383,0.043983,0.368343,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.085106,0.043983,0.303184,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.106383,0.043983,0.252008,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.12766,0.044043,0.210503,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.148936,0.043833,0.171229,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.170213,0.060586,0.146831,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.191489,0.043833,0.135525,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.212766,0.060586,0.137162,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.234043,0.066981,0.158137,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.255319,0.081122,0.198602,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.276596,0.073106,0.243082,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.297872,0.083884,0.296935,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.319149,0.087366,0.386938,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.340426,0.089798,0.463106,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.361702,0.095803,0.502975,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.382979,0.121652,0.531389,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.404255,0.109103,0.523505,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.425532,0.089798,0.493008,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.446809,0.044254,0.459685,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.468085,0.044254,0.431419,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.489362,0.044134,0.406427,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.510638,0.044134,0.38069,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.531915,0.044134,0.360904,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.553191,0.044134,0.342011,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.574468,0.044134,0.322523,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.595745,0.043983,0.30839,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.617021,0.043983,0.299762,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.638298,0.043983,0.297382,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.659574,0.043983,0.30244,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.680851,0.043983,0.323416,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.702128,0.083884,0.390658,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.723404,0.106461,0.469206,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.744681,0.106461,0.538976,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.765957,0.089798,0.536596,0.003467,0.422915,0.414912,0.0
0.004159,5.0,0.787234,0.044404,0.513686,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.808511,0.044254,0.469652,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.829787,0.044134,0.439304,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.851064,0.044134,0.405088,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.87234,0.043983,0.383517,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.893617,0.043983,0.351979,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.914894,0.043983,0.319399,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.93617,0.044134,0.352425,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.957447,0.043983,0.356442,0.003467,0.422915,0.414912,1.0
0.004159,5.0,0.978723,0.043983,0.369682,0.003467,0.422915,0.414912,1.0
0.004159,5.0,1.0,0.043983,0.35302,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.0,0.043983,0.336656,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.021277,0.043863,0.292175,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.042553,0.043833,0.266885,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.06383,0.043833,0.218536,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.085106,0.043833,0.174353,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.106383,0.043833,0.136864,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.12766,0.043683,0.114252,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.148936,0.043683,0.089259,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.170213,0.043683,0.076912,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.191489,0.043683,0.071854,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.212766,0.043683,0.076763,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.234043,0.043833,0.08911,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.255319,0.043833,0.109491,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.276596,0.043833,0.129872,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.297872,0.043833,0.153526,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.319149,0.043983,0.214222,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.340426,0.043983,0.284142,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.361702,0.044134,0.339929,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.382979,0.044134,0.391996,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.404255,0.044134,0.417882,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.425532,0.044134,0.424874,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.446809,0.044134,0.421452,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.468085,0.083884,0.410741,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.489362,0.083884,0.402261,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.510638,0.083884,0.394823,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.531915,0.084724,0.381434,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.553191,0.083884,0.360458,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.574468,0.083884,0.340821,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.595745,0.082353,0.332342,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.617021,0.082353,0.322523,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.638298,0.083884,0.333234,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.659574,0.083884,0.341267,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.680851,0.086676,0.363731,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.702128,0.089708,0.420857,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.723404,0.121502,0.493752,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.744681,0.121502,0.558911,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.765957,0.089708,0.571407,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.787234,0.086676,0.550878,0.003467,0.422915,0.414912,0.0
0.004203,6.0,0.808511,0.044404,0.523951,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.829787,0.044254,0.49524,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.851064,0.044254,0.466677,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.87234,0.044134,0.447932,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.893617,0.044134,0.401964,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.914894,0.044134,0.349747,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.93617,0.044134,0.372954,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.957447,0.043983,0.368938,0.003467,0.422915,0.414912,1.0
0.004203,6.0,0.978723,0.043983,0.372062,0.003467,0.422915,0.414912,1.0
0.004203,6.0,1.0,0.043983,0.352127,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.0,0.043983,0.333829,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.021277,0.043983,0.296638,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.042553,0.043923,0.282356,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.06383,0.043983,0.236537,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.085106,0.043983,0.205296,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.106383,0.043833,0.172865,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.12766,0.043683,0.151145,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.148936,0.043683,0.136269,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.170213,0.043353,0.129872,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.191489,0.043533,0.138203,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.212766,0.043533,0.17465,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.234043,0.076108,0.226569,0.003467,0.422915,0.414912,0.0
0.004248,0.0,0.255319,0.082473,0.331449,0.003467,0.422915,0.414912,0.0
0.004248,0.0,0.276596,0.085145,0.436031,0.003467,0.422915,0.414912,0.0
0.004248,0.0,0.297872,0.048367,0.460726,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.319149,0.048517,0.532728,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.340426,0.048367,0.551324,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.361702,0.048367,0.546266,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.382979,0.048517,0.580036,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.404255,0.048607,0.581672,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.425532,0.048607,0.565605,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.446809,0.048517,0.542844,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.468085,0.048517,0.514579,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.489362,0.048517,0.517406,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.510638,0.089798,0.516215,0.003467,0.422915,0.414912,0.0
0.004248,0.0,0.531915,0.089798,0.5,0.003467,0.422915,0.414912,0.0
0.004248,0.0,0.553191,0.081302,0.491074,0.003467,0.422915,0.414912,0.0
0.004248,0.0,0.574468,0.048517,0.485421,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.595745,0.089798,0.479173,0.003467,0.422915,0.414912,0.0
0.004248,0.0,0.617021,0.048517,0.466082,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.638298,0.048517,0.466528,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.659574,0.093191,0.472181,0.003467,0.422915,0.414912,0.0
0.004248,0.0,0.680851,0.048517,0.479768,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.702128,0.107302,0.539423,0.003467,0.422915,0.414912,0.0
0.004248,0.0,0.723404,0.048517,0.615739,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.744681,0.05221,0.673312,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.765957,0.048517,0.647426,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.787234,0.048367,0.612615,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.808511,0.048367,0.572597,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.829787,0.043353,0.540762,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.851064,0.048517,0.504909,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.87234,0.048367,0.488694,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.893617,0.047556,0.446593,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.914894,0.043353,0.398691,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.93617,0.048517,0.445849,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.957447,0.048517,0.447783,0.003467,0.422915,0.414912,1.0
0.004248,0.0,0.978723,0.076108,0.474561,0.003467,0.422915,0.414912,0.0
0.004248,0.0,1.0,0.076108,0.475156,0.003467,0.422915,0.414912,0.0
0.004292,1.0,0.0,0.076108,0.475156,0.003467,0.422915,0.414912,0.0
0.004292,1.0,0.021277,0.076798,0.459387,0.003467,0.422915,0.414912,0.0
0.004292,1.0,0.042553,0.059865,0.424427,0.003467,0.422915,0.414912,0.0
0.004292,1.0,0.06383,0.048517,0.370425,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.085106,0.076108,0.308242,0.003467,0.422915,0.414912,0.0
0.004292,1.0,0.106383,0.048367,0.263314,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.12766,0.043533,0.2169,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.148936,0.043533,0.177774,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.170213,0.043353,0.162005,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.191489,0.043353,0.166171,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.212766,0.043533,0.191163,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.234043,0.046806,0.236686,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.255319,0.076108,0.334573,0.003467,0.422915,0.414912,0.0
0.004292,1.0,0.276596,0.046926,0.43737,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.297872,0.043503,0.452246,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.319149,0.043533,0.511604,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.340426,0.043503,0.531687,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.361702,0.043503,0.526331,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.382979,0.047016,0.560994,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.404255,0.046806,0.575573,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.425532,0.046806,0.555936,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.446809,0.046806,0.538976,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.468085,0.046806,0.534067,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.489362,0.046806,0.525885,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.510638,0.046806,0.523207,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.531915,0.046806,0.513091,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.553191,0.046806,0.508628,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.574468,0.046806,0.511157,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.595745,0.046806,0.500595,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.617021,0.046806,0.490033,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.638298,0.046806,0.490925,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.659574,0.046806,0.505653,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.680851,0.046956,0.529604,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.702128,0.077789,0.576614,0.003467,0.422915,0.414912,0.0
0.004292,1.0,0.723404,0.046956,0.638649,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.744681,0.046956,0.681196,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.765957,0.046806,0.658137,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.787234,0.043533,0.619756,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.808511,0.043533,0.576614,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.829787,0.043533,0.547754,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.851064,0.046806,0.515174,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.87234,0.046806,0.5,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.893617,0.043533,0.451503,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.914894,0.043353,0.407914,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.93617,0.046956,0.450759,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.957447,0.046806,0.462214,0.003467,0.422915,0.414912,1.0
0.004292,1.0,0.978723,0.047076,0.48795,0.003467,0.422915,0.414912,1.0
0.004292,1.0,1.0,0.046956,0.488099,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.0,0.047076,0.480661,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.021277,0.047076,0.462065,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.042553,0.046956,0.427849,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.06383,0.046956,0.367301,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.085106,0.046806,0.308985,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.106383,0.076108,0.263314,0.003467,0.422915,0.414912,0.0
0.004336,2.0,0.12766,0.043533,0.221065,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.148936,0.076108,0.191758,0.003467,0.422915,0.414912,0.0
0.004336,2.0,0.170213,0.043533,0.170783,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.191489,0.043533,0.170485,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.212766,0.074877,0.201726,0.003467,0.422915,0.414912,0.0
0.004336,2.0,0.234043,0.076798,0.25305,0.003467,0.422915,0.414912,0.0
0.004336,2.0,0.255319,0.082473,0.35183,0.003467,0.422915,0.414912,0.0
0.004336,2.0,0.276596,0.082473,0.456561,0.003467,0.422915,0.414912,0.0
0.004336,2.0,0.297872,0.043533,0.479322,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.319149,0.043533,0.534365,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.340426,0.043533,0.552365,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.361702,0.043533,0.543439,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.382979,0.045394,0.578399,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.404255,0.045244,0.584499,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.425532,0.045244,0.559357,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.446809,0.045244,0.53972,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.468085,0.045244,0.518149,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.489362,0.045244,0.511455,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.510638,0.045244,0.502083,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.531915,0.045244,0.48676,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.553191,0.045244,0.481404,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.574468,0.043863,0.479322,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.595745,0.045244,0.480214,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.617021,0.045274,0.465338,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.638298,0.045244,0.464891,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.659574,0.045244,0.470396,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.680851,0.045244,0.490181,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.702128,0.045244,0.531836,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.723404,0.043983,0.615293,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.744681,0.045244,0.67465,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.765957,0.045244,0.659625,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.787234,0.043563,0.635228,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.808511,0.043563,0.59283,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.829787,0.043533,0.569473,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.851064,0.045394,0.550431,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.87234,0.045244,0.531389,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.893617,0.043893,0.485123,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.914894,0.043533,0.431866,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.93617,0.045394,0.480661,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.957447,0.045394,0.486611,0.003467,0.422915,0.414912,1.0
0.004336,2.0,0.978723,0.045394,0.508033,0.003467,0.422915,0.414912,1.0
0.004336,2.0,1.0,0.045394,0.506397,0.003467,0.422915,0.414912,1.0
0.00438,3.0,0.0,0.045394,0.498364,0.003467,0.422915,0.414912,1.0
0.00438,3.0,0.021277,0.076228,0.481107,0.003467,0.422915,0.414912,0.0
0.00438,3.0,0.042553,0.045394,0.450907,0.003467,0.422915,0.414912,1.0
0.00438,3.0,0.06383,0.045244,0.385302,0.003467,0.422915,0.414912,1.0
0.00438,3.0,0.085106,0.045244,0.323862,0.003467,0.422915,0.414912,1.0
0.00438,3.0,0.106383,0.043563,0.280571,0.003467,0.422915,0.414912,1.0
0.00438,3.0,0.12766,0.043533,0.235198,0.003467,0.422915,0.414912,1.0
0.00438,3.0,0.148936,0.043533,0.203065,0.003467,0.422915,0.414912,1.0
0.00438,3.0,0.170213,0.043533,0.186403,0.003467,0.422915,0.414912,1.0
0.00438,3.0,0.191489,0.043533,0.181494,0.003467,0.422915,0.414912,1.0
0.00438,3.0,0.212766,0.075507,0.205147,0.003467,0.422915,0.414912,0.0
0.00438,3.0,0.234043,0.077789,0.256918,0.003467,0.422915,0.414912,0.0
0.00438,3.0,0.255319,0.083884,0.36269,0.003467,0.422915,0.414912,0.0
0.00438,3.0,0.276596,0.077789,0.466379,0.003467,0.422915,0.414912,0.0
0.00438,3.0,0.297872,0.043743,0.501488,0.003467,0.422915,0.414912,1.0
0.00438,3.0,0.319149,0.045244,0.571259,0.003467,0.422915,0.414912,1.0
